Date,MSFT,TSLA,GME,AMC,BB,NOK,BABA,AAPL,GOOGL,DIS,SNAP,SPOT,NVDA,F,BA,META,MCD,V,WMT,JNJ,JPM,T,VZ,PG,MRK,KO,PFE,XOM,GE,WFC,CSCO,INTC,CMCSA,PEP
2021-01-19 00:00:00-05:00,0.012584806743420987,0.008056815586476246,-0.052707549143722096,0.09285714103251085,0.1382488430656453,0.014742000061156882,0.0065999755859375,0.00039132142929633375,0.023792329897990225,0.0009296246231628942,-0.018504105183403792,-0.001872970476303794,0.000691415220747649,-0.003976139183357243,0.017971888120105296,0.016348821747047642,-0.007546973576828808,-0.00684560142209953,-0.008642146054167217,0.004814807279610286,-0.013013065324440003,-0.011270490919594313,-0.00678968312974674,-0.01547524607187365,-0.004547076246047158,-0.004718985412657756,-0.000816071291257473,0.008049522879404325,-0.004355397823258708,0.00678806608265654,-0.0030885329514766273,0.0008630143759576658,0.0036983832329508695,-0.0022475580365524978
2021-01-20 00:00:00-05:00,0.030500686645517344,-0.009653688362704645,0.04682900856352094,-0.09726441852679056,-0.03325771697713344,0.012048123553905152,-0.0075140551985981305,0.026193028301459323,0.029402643329625514,-0.00901724586261447,0.03141671870011158,0.00784605174466578,0.0193720036364838,0.061583591655097664,-0.008394337360769099,-0.0053916696870668695,0.016559653044969005,0.014677612891967133,0.013371392282977982,-0.005024461279185895,-0.013423349333914309,-0.0013792654233858595,0.0043851957088301315,-0.004527322938520561,-0.009489463520300554,0.0028842065720617238,-0.007882601476232737,0.008552192297403234,-0.009565253786976476,-0.009762041084221388,0.00022056741957494398,0.007383181285818871,-0.0022453685769092666,0.00205621496544991
2021-01-21 00:00:00-05:00,0.0012016211665687993,-0.011707613760964913,0.09686462608722034,-0.006666660308837891,0.01822507908053402,0.009569369257349018,-0.015636257927776415,0.0229446337474454,-0.005016830879375676,-0.011313822741390573,0.008154233670713008,0.030747784967173578,0.033461307708437756,0.022163121092038218,-0.02035706373391186,0.013407060910028117,-0.002475935650479547,-0.004416421492994563,-0.003508492740055938,0.0025414603564722317,-0.00633798065353382,-0.002767205828785978,0.0013988780027233973,0.00275545830210142,-0.007700839856170974,0.003485075602640802,0.0024732111595883975,-0.024731424597983713,-0.028947371241128346,-0.009900980750178165,-0.0019911537847070865,0.05792679735622873,0.012989712744643993,-0.0048470504549411675
2021-01-22 00:00:00-05:00,-0.004976241296902953,0.014778626758360959,0.5264146960159208,0.20618552815653696,0.13500404945383448,0.002386575634395406,0.00708725627232519,0.02047261938591776,0.0005815645724641235,-0.007011501268408765,-0.006122482777597777,-0.021110687586342134,-0.002001411271470387,-0.012006808874831083,0.0014108162579778301,0.00915403898746402,0.004093973923417453,-0.00965734186800216,0.005013706709737871,0.007329406485173278,0.008289930096371134,0.004165172155423494,0.005247560982445072,-0.0077851033368905,0.0011126040063825044,-0.00655602716289464,0.006332586568526457,0.008934311819581462,0.012762025607128335,0.0178685214810422,0.00044693760365755716,-0.03721323166511242,-0.0032760001415280127,-0.006523323742719558
2021-01-25 00:00:00-05:00,0.0017894713287666334,0.030175460012335526,-0.2061408223860767,-0.06157111666757445,-0.07774928950041123,0.06828192629609911,-0.008497042242107821,-0.0010485017655272435,-0.009651119758844858,0.0,-0.022733019618056363,-0.030203530954760173,-0.009323950997386104,-0.017406424129604105,0.00044274283464861285,-0.0004674080533749275,0.005277519134601862,0.0031945662441213722,0.005778730973882604,0.005878439203650519,-0.00015138695741881666,0.012169700750187983,0.016530310215131003,0.01762222853944321,0.005451594192561213,0.007434957124439852,0.019972628111470162,0.0,-0.013464982754241628,0.011292425570174913,-0.00022207229189959688,-0.016672621915536815,0.009690746818621018,0.01535560737850753
2021-01-26 00:00:00-05:00,0.002027090569593238,-0.009300195444918355,0.670957540729734,-0.025540296766950483,-0.008905189886596184,-0.0688976200568976,0.00803648875234001,-0.003064083723569516,0.011643747617318543,-0.01988440717575867,-0.015336253376539315,-0.0006819489841349129,-0.01069547857578502,-0.01061015338472157,-0.015973501693744938,0.014057571505751753,0.01350529598683994,0.0012390959893266102,0.012909356320740575,0.004596339383169097,-0.008813545528778213,0.022336844611866396,-0.007369748574709577,0.006351579114484948,-0.011090589768285038,0.007769394179119778,0.001073273813684934,-0.029411752835697958,-0.061512906656587436,-0.03416443399065327,0.008242346556370904,-0.0012662752599486042,0.01912509862719023,0.003467592538602188
2021-01-27 00:00:00-05:00,-0.021428597073595155,-0.007112049038225567,-0.020629532687902685,-0.021632277814984932,0.23950619167751735,0.3126253489320565,-0.01840608302696431,-0.009551664136833268,-0.029852100646108496,-0.011999247278667332,-0.05428898086777438,-0.001693114311696901,-0.023601643889397218,-0.0208711875096709,-0.01457590251981589,-0.03677479975843446,-0.025377839847157798,-0.013509401827518629,-0.02123033637342748,-0.007332014369535677,-0.013349762917102763,0.0034435443174910415,-0.026659575173109375,-0.030289255422033656,-0.03493616881960305,-0.007363481588175108,-0.020275749282720395,0.007777743869357658,0.027075796750701472,-0.024256144830187603,0.01016797231224709,-0.018677905994572044,-0.021225046004615694,-0.01757882938770557
2021-01-28 00:00:00-05:00,0.014091049008230643,0.018816989105336666,-0.26943393923201653,-0.27963268412363057,-0.24756034231178303,-0.09459455354370565,0.006134954877154302,-0.01741691413530129,0.012124528381763389,0.03436244073410782,0.045660295849623,-0.014355776665818186,0.004212758573159055,-0.011070099987999966,-0.00414040551165481,-0.04394253913567364,-0.008675633975134371,-0.008899993896484317,-0.004914901570463778,0.005707531101576669,0.001616679936371269,-0.007922819384823292,0.006727253306995837,0.019712174160271205,0.010897694427639907,0.009447584969073884,-0.0025034812427785188,0.0026121626070809197,-0.02804553642887545,0.009171266721240275,-0.01241558912478085,0.02336190468896529,0.031999969482421925,0.0025931038363713904
2021-01-29 00:00:00-05:00,-0.017076989217721675,-0.043939688586120185,-0.1440836235186364,-0.07337527323168228,-0.21579528696050304,-0.11111114209468159,-0.008592731159361643,-0.0284914603917991,-0.0036313693000327055,-0.003732256347290033,0.006463881415418079,-0.04135852122508309,-0.006520025132946789,-0.005665761921829373,-0.02072617522491324,-0.026272150551858605,0.013309910386696601,-0.02310184589533809,-0.018787451600926163,-0.006879274697506656,-0.019208813366601234,-0.005211936403109294,-0.00454545454545461,-0.015208508260303531,-0.011796363132333763,-0.01794813941112216,-0.026572654930956438,-0.015587246901532001,-0.029090870724825846,-0.028924318614123094,-0.006019992246425677,-0.008395877537450191,-0.014708838367467444,-0.011150483522750701
2021-02-01 00:00:00-05:00,0.019526913917994344,0.03134024823767531,-0.2892342629035004,-0.21764704760383158,-0.0006830757272759903,-0.016096564805482473,0.02275894484643219,0.0029158832870911765,0.02628230236406629,0.0007609745118196669,0.052777749520760996,0.04132096160603179,0.014076907125050357,0.01690143771109556,-0.00081634521484375,0.009594716620544968,-0.0026381574397027784,0.0165009799670726,-0.011638629955478656,-0.015727970982547534,0.0017001640732619819,-0.010020689552866585,-0.017912098249815333,-0.00023254867671985836,-0.008077929832230568,0.004350509270378074,-0.0036181760927094923,-0.014480114866070539,-0.011049694546427253,-0.004976762493956478,0.010685738568561155,0.013226056366020672,0.00581630389044037,0.0
2021-02-02 00:00:00-05:00,-0.007418186996615635,0.0332788577867407,-0.36061378578961795,-0.17510542729238973,-0.14253897833941587,-0.04430370705698904,-0.03806178722245868,-0.005451928517410644,0.003130989594819351,0.01835761272356602,0.026503931965221668,0.015808982668911762,0.011792158186904603,-0.025134710773446128,0.009850270157563986,0.011666615804036459,0.008025364978303084,0.008762730661451208,0.007226744457088441,-0.013037120939862092,0.012657254343215261,-0.00833911579417321,0.001286049870140666,-0.006250098605210272,-0.0002570640184994924,0.003278685449048158,-0.021532345615428616,-0.003929279628459717,0.033088260888409646,0.00952071320564078,0.0068102234220899765,0.01416333961778982,0.016484644611881996,0.006766154639643476
2021-02-03 00:00:00-05:00,0.01431728751896446,-0.025461205961085025,-0.17498435943499843,0.013559308518261731,0.02389076165457933,0.015118724210371066,-0.004797957962528059,-0.013405952703821299,-0.0032581374764703614,-0.0032203803628177968,-0.0180613120156962,-0.013219284603421462,-0.007736931137049539,0.025641001008694028,0.026683165295289295,0.003877715526809099,0.0017278646498945067,-0.008420774374312169,0.0038389966733540916,-0.0027339532417768237,0.011148563869880166,0.0,0.008838142701141454,1.1580892458364153e-16,-0.004121588402623506,-0.0036772278318748133,-0.004286982528818178,0.039228513235360675,-0.00355867321984816,0.031901089566721996,0.00043716847570866233,-0.0036275537517142177,-0.01521948837652437,0.0019601036113316883
2021-02-04 00:00:00-05:00,-0.0026786827061065343,-0.005859696237664473,-0.4133128789597719,-0.18505743585909779,0.0024752255160444296,-0.02672603378088766,-0.009718804242484686,0.007997038250077774,-0.0033921338246369966,0.0148656987673194,-0.030267747588471252,-0.014437334837023268,0.009847788755475607,-0.002631555611846507,0.003668958356962754,-0.0019475656800524471,0.004904756091889968,0.029570922773066284,0.005219024812778723,0.006149102442012793,0.02052113939799703,0.01297339416438092,0.0069393915223297156,-0.0027052565335164806,-0.012212593977190841,0.0010212262662481263,0.002298133099724636,0.00939851196534591,0.019590458849092756,0.024788170297322,0.030085046877033592,0.02048256019222742,0.02225310731448661,0.014010836121823977
2021-02-05 00:00:00-05:00,-0.0001238441969449782,0.008556226328335421,0.18005180195029571,-0.04741982551883474,0.1098992833521588,-0.025404188326233212,0.004006001794541181,-0.004295679435463885,0.01421178330971914,-0.003026817629388371,0.12856889658578163,-0.017265982933202088,-0.00976317914674396,-0.024576267556396317,-0.0203533913979682,0.004872632571316541,-4.701306274104362e-05,-0.005762412990274512,0.0062734828827900515,-0.00248698083580876,-0.01011552958091262,-0.0017253804333145282,0.0021738936635183103,0.0034852247835264285,-0.008242806962777727,0.003030333856139581,0.0,0.015656780255908862,-0.009556837876584193,-0.013333291718453986,0.010721087649827243,-0.013898299912274804,-0.01446201294201865,0.003345442396797363
2021-02-08 00:00:00-05:00,-0.0027965975441099585,-0.0071866687384383975,-0.17138520970139473,-0.10174422593874888,-0.0014513428502834413,-0.004672892510771524,-0.009019603552514062,0.006469197167606257,-0.007371448335193452,0.033451148720776536,0.006946615498089911,0.038021402710921345,0.05183113796563491,0.0034722187728794965,0.011453084521748197,-0.008074468568313953,-0.004469942849003207,-0.014809526715959812,0.0015192405525322535,-0.0006665491799382661,0.01403764460380432,-0.006903729764456738,-0.005779297471504048,-0.005849261522952376,-0.010679008747308438,-0.000800658852289262,-0.004004559305340876,0.0231736124824811,0.012205703997565643,0.018914056426799112,0.007825313893565505,0.01336071882538703,0.015471936537066291,-0.005595357541336727
2021-02-09 00:00:00-05:00,0.007855497555010424,-0.006619029525199217,-0.11128774366959722,-0.053356272948814364,-0.013225522119183507,-0.016431964295868396,0.01326992484553232,-0.0044649438746381135,0.0002843924162316512,0.00021261914923309926,-0.005699819683680905,0.032872576439753616,-0.005404137788382871,0.03379552379652946,0.021462435340339817,0.011297139085888358,0.018437253115866678,0.00369367119904225,0.008645732356959408,0.00647704203380816,0.0010758743681658074,-0.001395715962637687,-0.00036351249722413526,-0.006102336659598267,-0.0007989217962665837,-0.00300898125923731,0.0048851145795868415,-0.0007893645603996923,-0.0017300816829783512,0.0015055476795820975,-0.005536199615119855,0.00017012627965498514,0.013846177321213831,-0.01084105949381434
2021-02-10 00:00:00-05:00,-0.008897929288903171,-0.04601479055753582,0.008469574577481145,0.015761847983646906,0.0022953854128541585,-0.009501178501326956,-0.0033866900661255806,-0.007986491588603347,0.001603347068494981,-0.0018422510400963685,-0.013085319676199981,0.004097610612530353,0.020811327705800752,-0.0199999809265137,-0.017296526005604818,-0.0021288936093091545,-0.011434945271548485,-0.0073568243992708894,-0.011657388239023864,-0.006432794299725727,-0.0024285452706473113,-0.003142465797391291,-0.004708477553111439,-0.004116495373179686,-0.005709023452324342,-0.016068267719556273,-0.0074285234723771385,0.00967801409109814,-0.016393390783880017,-0.008363165565269727,0.023618637411673023,-0.007419875756659383,-0.005467588810739444,-0.02423468174092049
2021-02-11 00:00:00-05:00,-0.001184709892879186,-0.0009599943024636774,0.02179564465449223,-0.001779315346673348,-0.029595024137466952,-0.014423063697193716,0.0006697401889534883,-0.005665850244690797,-0.0010760693302143427,0.009144788314338487,-0.026743808589297598,-0.01190830625984678,0.018057120087207952,-0.01801029510249785,-0.007444410997744612,-0.005516936699347153,-0.0012584554028199188,0.0160613601584211,-0.0008324900631025961,-0.00562875713416916,-0.002792491618373382,0.006313500831206262,-0.007633623775866512,-0.0016336662987890029,-0.0009357241414690439,0.009837338892993331,-0.010632153448173991,-0.02063272253200555,0.006145716736076339,-0.01445781720499671,0.004857515614478838,0.0263959630045357,0.005857924868049953,-0.02089230870726116
2021-02-12 00:00:00-05:00,0.004345561633299197,0.018545809959350523,0.032512345337515396,-0.022727210204915773,0.061025223948570184,0.014598525749495769,-0.004608087447509459,0.007592028041189655,0.007337354322063986,-0.027616589798210817,-0.0014502119013265816,0.01724863665183587,-0.005896989689316944,0.002626946827563147,0.0029473051691795383,-7.389107823327899e-05,-0.00046731824072714827,0.0028659061032023053,0.0021503714672506257,0.01326038938871841,0.015821624595170267,0.0069930440412198395,-0.00404258385534834,-0.002968728542327776,0.0037474052001184883,0.002372927281173178,0.008130156944228091,0.022051388748904385,0.028045643497835705,0.026952441417819644,-0.0029517054342746325,0.01996704504351845,-0.001687924851894175,-0.010276500414748818
2021-02-16 00:00:00-05:00,-0.00542791428674272,-0.026625841756353096,-0.059817727592221176,-0.06301825890865026,-0.06935974507238585,-0.009592316815633415,-0.0011069660257149447,-0.016975444376034453,0.009059420317025365,-0.00507206050594494,0.00850999685906102,0.0312828308639304,0.017657723615693524,0.0034782575524371835,0.019241556267571902,0.01170610624309889,0.003078806162908121,-0.013101726562446741,-0.0019185882870551532,-0.009064680575327267,0.007662771308544967,0.005902782527384925,0.0007392518032922316,-0.00039074041791691493,-0.014860029695235656,-0.006914233139199737,-0.004591100557175612,0.0015396811482737889,0.012690347722597065,0.02113299756831257,-0.015869657779024382,0.007580664850050483,-0.0030188650455115476,-0.0013376388157474313
2021-02-17 00:00:00-05:00,0.011934317655452909,0.024464437221348712,-0.0769540244289317,-0.005376296304905065,-0.04067800747050257,0.0024390802718159982,-0.00022159575076910736,-0.003123837425595115,0.011767087438726521,0.00582650964338837,0.011123689424229767,0.016542167421417956,-0.01746759632191874,-0.011197253943599541,0.0,0.00859024175539312,-0.0023836686746185765,0.010961707396543226,0.017628780915004225,0.004182593418806714,0.007988948799261902,0.026023599651325873,0.017678601401192734,0.009985095118195227,0.014504409931645413,0.002600021362304806,0.009256572104399908,0.009551098654705275,0.0016892707575387014,0.0655212577170136,-0.0015112196736917776,0.0058545582343083845,0.0049308199978687055,0.002983806971193037
2021-02-18 00:00:00-05:00,0.008229901609840192,0.008298132014617488,-0.1608579662149527,-0.056506834774622594,0.010156939746275078,0.012284941471463225,-0.002714629532403251,0.003947444099625682,0.00038476794462589074,-0.009686635376197824,0.014359461055528834,0.003705058493246291,0.006789327487152245,0.0052770818135982845,-0.023284147536944036,-0.0006677029005113621,0.010033285465847303,0.01685448386635827,-0.009640261423673595,0.004728411418228213,0.011041641235351698,-0.010829091762443227,0.0007025099489303853,0.013457485748832727,0.001860011359772528,0.012161096734593384,-0.006325400049663644,-0.014959304960876064,-0.01773641432986974,0.014270046030751979,-0.001077802063340922,0.015828508826385226,-0.0022778840392864937,0.009696335660107828
2021-02-19 00:00:00-05:00,-0.011405123197115308,-0.017232758144162735,-0.016715083505647748,0.028880839081918044,-0.00638109815812198,-0.014527830778925641,-0.009246350565490002,-0.002840988639208801,-0.009004740468695626,-0.0033646842220713116,0.025031265956738276,0.025223557009912335,-0.006522651398635339,0.005208286767206351,0.035719388276407256,-0.03075664508821442,-0.014166881360412914,-0.022021594969891325,0.003918673978040453,-0.015821318112384623,0.014808745736122597,-0.00990103363490721,-0.0153497477761905,-0.017240071524611888,-0.014978829769385308,-0.01338846806297049,-0.006347409742402434,0.004989413135442421,0.02559725414912485,0.018852699779224408,-0.018478740726982607,0.017767702743211544,-0.005914927956374152,-0.018517147631418047
2021-02-22 00:00:00-05:00,-0.012256775690978838,-0.06312281570516427,-0.014778296144867973,0.10455318386913723,0.006597610816554672,-0.014925358971198796,-0.015465678458106966,-0.01570185605100224,0.00032135889413308625,0.05513364537698754,-0.04431045507643366,-0.030478512339321032,-0.028359210887782142,0.015624943085844958,0.004672261532001437,0.009226494485777354,0.002647742593823847,0.023434066327417562,-0.0003630249002732352,0.0,0.017294264515330147,0.011383322318226705,-0.0014151427221808885,-0.0016562748083942043,0.005771861434971908,0.015646993337403485,-0.0020391350360537,0.03251566988992518,0.03562551714191017,-0.010883989045428574,0.0030911765691846818,-0.018907594755124192,0.010198167536038812,-0.0003785806991100844
2021-02-23 00:00:00-05:00,0.012764305205722637,0.05544227015598449,0.0,0.10473458264672543,0.010689956956757589,0.0050890535844231345,0.021996694412312955,0.016968313169625607,0.02290473778656303,0.01807944659439491,0.15397211840545527,0.011245723162067726,0.004742336483977898,0.0025884152352226592,-0.009479331483325346,0.024508614071531792,-0.014825140679632762,0.022709772673465065,-0.01196119453247683,-0.00644038465227351,-0.005940161897661316,-0.015851659503475078,0.0038725118938175,-0.002034763959260498,-0.009961532101945683,-0.009019589891620685,-0.002647063311408538,0.0012731847109320174,-0.0007935921578163236,-0.011971289202255255,0.005523641389112896,0.010582000570312389,0.010227290214586049,0.000980059470744786
2021-02-24 00:00:00-05:00,0.01973830987064764,0.04238247769330587,1.0516777968493674,0.25726142857642215,0.10009715615059231,0.02538068608636389,-0.006587316119481647,0.0032815433384285483,0.026487157689338677,-0.0003543239374934887,-0.020307465336879015,-0.0015810476026695461,0.02664149960807038,0.05141391410001324,0.08128236557410096,0.007547787472564366,0.011525365095700192,0.03329248467277061,-0.01957745270415346,0.001169965816177104,0.02098457053944713,0.002730372543858261,0.0007007200341103602,0.0024342771236960732,-0.0030748875030077428,0.006350460383017016,-0.0035429269462360982,0.027360068378398363,0.025000062037261725,0.02819546696389348,0.01105216581452918,0.043945149530085714,0.015788507435285544,0.0018201761339819735
2021-02-25 00:00:00-05:00,-0.01331435846911106,-0.060497173641108876,-0.3587520351351711,-0.23875117534444587,-0.12850085465398944,-0.04705877865062051,-0.039280029296875,-0.029595784667744228,-0.019446192494542904,-0.034137460910590035,-0.08847266670529001,-0.08163637103456439,-0.05254355335589613,-0.03764321015508596,-0.04982443350071783,-0.029012526518182685,-0.008227550658714,-0.02526332005904223,-0.008640188599082763,-0.0022681932501770734,-0.02002989246841749,-0.018175617441332018,0.006771223723230265,-0.007137783731765686,0.005524951763472266,-0.005944185545903001,0.0,-0.02141104300639375,-0.02595423748428985,-0.02895550473237437,-0.0015354177361248755,-0.032206350367689596,-0.016010519338445797,-0.010277929507302094
2021-02-26 00:00:00-05:00,0.00367125689110336,-0.03499995716639834,-0.13383280557833066,-0.02197794392231711,-0.041030474263714256,-0.022443927045108,-0.028083269586114634,-0.01084912506232837,-0.0039606929916082105,-0.0054191297858422974,0.01233430533810592,0.024600016276041668,-0.002763058650338544,-0.015979859425682738,-0.029746923085463957,0.004483931418921613,-0.021874261496330163,-0.007755214381884184,-0.01186490423856163,-0.02185181040822721,-0.020825048697667936,-0.027545288855714844,-0.020719000502051107,-0.02378696154933505,-0.024449217270594167,-0.024103567053448,-0.010342744460488048,-0.0007351758066444531,-0.011040964330414984,-0.025067394701498418,-0.015577070439830087,-0.0018065464190209963,0.008609159345676088,-0.010569080228247194
2021-03-01 00:00:00-05:00,0.004408684068801923,0.04103694671743894,0.15171226775832058,0.03611745608334985,0.06025266159937208,0.012531316340044098,0.0026550482536646888,0.032646472044665434,0.010576173505542076,0.009056564915871344,-0.0038846875100098043,0.02645367022139577,-0.002396427188907577,0.009267030980435936,0.021812354977234806,0.015681298301653882,0.004340457535530903,0.007722024713602363,-0.0015960382348743467,-0.013192874972343692,0.006554278354308233,-0.0024858712476527444,-0.002342783639988272,0.0010470139302810682,-0.01133724613052461,0.009304266018353335,0.0029770310707601905,-0.0012395908147874095,0.014705835075202706,-0.0005389506180200737,0.015479808256212793,0.01879455321564382,0.0231116030444179,7.652175782290711e-05
